id,studentId,studentName,date,status,reason
ATT008004,STU031,Swati Bansal,2025-09-01,Present,
ATT008005,STU031,Swati Bansal,2025-09-02,Present,
ATT008006,STU031,Swati Bansal,2025-09-03,Present,
ATT008007,STU031,Swati Bansal,2025-09-04,Absent,No reason provided
ATT008008,STU031,Swati Bansal,2025-09-05,Present,
ATT008009,STU031,Swati Bansal,2025-09-08,Present,
ATT008010,STU031,Swati Bansal,2025-09-09,Present,
ATT008011,STU031,Swati Bansal,2025-09-10,Present,
ATT008012,STU031,Swati Bansal,2025-09-11,Absent,Family emergency
ATT008013,STU031,Swati Bansal,2025-09-12,Absent,Transportation issue
ATT008014,STU031,Swati Bansal,2025-09-15,Present,
ATT008015,STU031,Swati Bansal,2025-09-16,Present,
ATT008016,STU031,Swati Bansal,2025-09-17,Present,
ATT008017,STU031,Swati Bansal,2025-09-18,Present,
ATT008018,STU031,Swati Bansal,2025-09-19,Absent,Sick
ATT008019,STU031,Swati Bansal,2025-09-22,Present,
ATT008020,STU031,Swati Bansal,2025-09-23,Absent,Family emergency
ATT008021,STU031,Swati Bansal,2025-09-24,Late,Transportation delay
ATT008022,STU031,Swati Bansal,2025-09-25,Present,
ATT008023,STU031,Swati Bansal,2025-09-26,Absent,No reason provided
ATT008024,STU031,Swati Bansal,2025-09-29,Present,
ATT008025,STU031,Swati Bansal,2025-09-30,Present,
ATT008026,STU031,Swati Bansal,2025-10-01,Absent,Transportation issue
ATT008027,STU031,Swati Bansal,2025-10-02,Present,
ATT008028,STU031,Swati Bansal,2025-10-03,Present,
ATT008029,STU031,Swati Bansal,2025-10-06,Absent,Family emergency
ATT008030,STU031,Swati Bansal,2025-10-07,Late,Overslept
ATT008031,STU031,Swati Bansal,2025-10-08,Absent,Family emergency
ATT008032,STU031,Swati Bansal,2025-10-09,Present,
ATT008033,STU031,Swati Bansal,2025-10-10,Present,
ATT008034,STU031,Swati Bansal,2025-10-13,Present,
ATT008035,STU031,Swati Bansal,2025-10-14,Present,
ATT008036,STU031,Swati Bansal,2025-10-15,Present,
ATT008037,STU031,Swati Bansal,2025-10-16,Present,
ATT008038,STU031,Swati Bansal,2025-10-17,Late,Transportation delay
ATT008039,STU031,Swati Bansal,2025-10-20,Present,
ATT008040,STU031,Swati Bansal,2025-10-21,Absent,Sick
ATT008041,STU031,Swati Bansal,2025-10-22,Present,
ATT008042,STU031,Swati Bansal,2025-10-23,Present,
ATT008043,STU031,Swati Bansal,2025-10-24,Absent,No reason provided
ATT008044,STU031,Swati Bansal,2025-10-27,Absent,Transportation issue
ATT008045,STU031,Swati Bansal,2025-10-28,Present,
ATT008046,STU031,Swati Bansal,2025-10-29,Present,
ATT008047,STU031,Swati Bansal,2025-10-30,Present,
ATT008048,STU031,Swati Bansal,2025-10-31,Present,
ATT008049,STU031,Swati Bansal,2025-11-03,Absent,Transportation issue
ATT008050,STU031,Swati Bansal,2025-11-04,Present,
ATT008051,STU031,Swati Bansal,2025-11-05,Absent,Family emergency
ATT008052,STU031,Swati Bansal,2025-11-06,Present,
ATT008053,STU031,Swati Bansal,2025-11-07,Present,
ATT008054,STU031,Swati Bansal,2025-11-10,Present,
ATT008055,STU031,Swati Bansal,2025-11-11,Absent,Family emergency
ATT008056,STU031,Swati Bansal,2025-11-12,Present,
ATT008057,STU031,Swati Bansal,2025-11-13,Present,
ATT008058,STU031,Swati Bansal,2025-11-14,Present,
ATT008059,STU031,Swati Bansal,2025-11-17,Absent,No reason provided
ATT008060,STU031,Swati Bansal,2025-11-18,Present,
ATT008061,STU031,Swati Bansal,2025-11-19,Present,
ATT008062,STU031,Swati Bansal,2025-11-20,Present,
ATT008063,STU031,Swati Bansal,2025-11-21,Absent,Transportation issue
ATT008064,STU031,Swati Bansal,2025-11-24,Present,
ATT008065,STU031,Swati Bansal,2025-11-25,Late,Family issue
ATT008066,STU031,Swati Bansal,2025-11-26,Present,
ATT008067,STU031,Swati Bansal,2025-11-27,Present,
ATT008068,STU031,Swati Bansal,2025-11-28,Absent,Sick
ATT008069,STU031,Swati Bansal,2025-12-01,Absent,Family emergency
ATT008070,STU031,Swati Bansal,2025-12-02,Present,
ATT008071,STU031,Swati Bansal,2025-12-03,Present,
ATT008072,STU031,Swati Bansal,2025-12-04,Present,
ATT008073,STU031,Swati Bansal,2025-12-05,Present,
ATT008074,STU031,Swati Bansal,2025-12-08,Present,
ATT008075,STU031,Swati Bansal,2025-12-09,Present,
ATT008076,STU031,Swati Bansal,2025-12-10,Present,
ATT008077,STU031,Swati Bansal,2025-12-11,Present,
ATT008078,STU031,Swati Bansal,2025-12-12,Present,
ATT008079,STU031,Swati Bansal,2025-12-15,Present,
ATT008080,STU031,Swati Bansal,2025-12-16,Late,Transportation delay
ATT008081,STU031,Swati Bansal,2025-12-17,Present,
ATT008082,STU031,Swati Bansal,2025-12-18,Present,
ATT008083,STU031,Swati Bansal,2025-12-19,Absent,Sick
ATT008084,STU031,Swati Bansal,2025-12-22,Present,
ATT008085,STU031,Swati Bansal,2025-12-23,Present,
ATT008086,STU031,Swati Bansal,2025-12-24,Present,
ATT008087,STU031,Swati Bansal,2025-12-25,Present,
ATT008088,STU031,Swati Bansal,2025-12-26,Present,
ATT008089,STU031,Swati Bansal,2025-12-29,Present,
ATT008090,STU031,Swati Bansal,2025-12-30,Late,Transportation delay
ATT008091,STU031,Swati Bansal,2025-12-31,Present,
ATT008092,STU032,Aditya Rao,2025-01-01,Absent,Sick
ATT008093,STU032,Aditya Rao,2025-01-02,Absent,Transportation issue
ATT008094,STU032,Aditya Rao,2025-01-03,Present,
ATT008095,STU032,Aditya Rao,2025-01-06,Late,Weather
ATT008096,STU032,Aditya Rao,2025-01-07,Present,
ATT008097,STU032,Aditya Rao,2025-01-08,Present,
ATT008098,STU032,Aditya Rao,2025-01-09,Late,Overslept
ATT008099,STU032,Aditya Rao,2025-01-10,Present,
ATT008100,STU032,Aditya Rao,2025-01-13,Present,
ATT008101,STU032,Aditya Rao,2025-01-14,Present,
ATT008102,STU032,Aditya Rao,2025-01-15,Present,
ATT008103,STU032,Aditya Rao,2025-01-16,Present,
ATT008104,STU032,Aditya Rao,2025-01-17,Absent,Sick
ATT008105,STU032,Aditya Rao,2025-01-20,Present,
ATT008106,STU032,Aditya Rao,2025-01-21,Late,Weather
ATT008107,STU032,Aditya Rao,2025-01-22,Late,Transportation delay
ATT008108,STU032,Aditya Rao,2025-01-23,Present,
ATT008109,STU032,Aditya Rao,2025-01-24,Present,
ATT008110,STU032,Aditya Rao,2025-01-27,Late,Weather
ATT008111,STU032,Aditya Rao,2025-01-28,Late,Transportation delay
ATT008112,STU032,Aditya Rao,2025-01-29,Present,
ATT008113,STU032,Aditya Rao,2025-01-30,Present,
ATT008114,STU032,Aditya Rao,2025-01-31,Present,
ATT008115,STU032,Aditya Rao,2025-02-03,Present,
ATT008116,STU032,Aditya Rao,2025-02-04,Late,Overslept
ATT008117,STU032,Aditya Rao,2025-02-05,Present,
ATT008118,STU032,Aditya Rao,2025-02-06,Late,Family issue
ATT008119,STU032,Aditya Rao,2025-02-07,Present,
ATT008120,STU032,Aditya Rao,2025-02-10,Absent,Family emergency
ATT008121,STU032,Aditya Rao,2025-02-11,Present,
ATT008122,STU032,Aditya Rao,2025-02-12,Late,Weather
ATT008123,STU032,Aditya Rao,2025-02-13,Present,
ATT008124,STU032,Aditya Rao,2025-02-14,Present,
ATT008125,STU032,Aditya Rao,2025-02-17,Absent,No reason provided
ATT008126,STU032,Aditya Rao,2025-02-18,Present,
ATT008127,STU032,Aditya Rao,2025-02-19,Absent,Sick
ATT008128,STU032,Aditya Rao,2025-02-20,Absent,Sick
ATT008129,STU032,Aditya Rao,2025-02-21,Present,
ATT008130,STU032,Aditya Rao,2025-02-24,Present,
ATT008131,STU032,Aditya Rao,2025-02-25,Late,Family issue
ATT008132,STU032,Aditya Rao,2025-02-26,Absent,No reason provided
ATT008133,STU032,Aditya Rao,2025-02-27,Present,
ATT008134,STU032,Aditya Rao,2025-02-28,Present,
ATT008135,STU032,Aditya Rao,2025-03-03,Present,
ATT008136,STU032,Aditya Rao,2025-03-04,Present,
ATT008137,STU032,Aditya Rao,2025-03-05,Present,
ATT008138,STU032,Aditya Rao,2025-03-06,Present,
ATT008139,STU032,Aditya Rao,2025-03-07,Present,
ATT008140,STU032,Aditya Rao,2025-03-10,Present,
ATT008141,STU032,Aditya Rao,2025-03-11,Late,Overslept
ATT008142,STU032,Aditya Rao,2025-03-12,Absent,Sick
ATT008143,STU032,Aditya Rao,2025-03-13,Present,
ATT008144,STU032,Aditya Rao,2025-03-14,Present,
ATT008145,STU032,Aditya Rao,2025-03-17,Present,
ATT008146,STU032,Aditya Rao,2025-03-18,Absent,Family emergency
ATT008147,STU032,Aditya Rao,2025-03-19,Late,Weather
ATT008148,STU032,Aditya Rao,2025-03-20,Present,
ATT008149,STU032,Aditya Rao,2025-03-21,Late,Family issue
ATT008150,STU032,Aditya Rao,2025-03-24,Present,
ATT008151,STU032,Aditya Rao,2025-03-25,Late,Weather
ATT008152,STU032,Aditya Rao,2025-03-26,Present,
ATT008153,STU032,Aditya Rao,2025-03-27,Late,Overslept
ATT008154,STU032,Aditya Rao,2025-03-28,Present,
ATT008155,STU032,Aditya Rao,2025-03-31,Present,
ATT008156,STU032,Aditya Rao,2025-04-01,Late,Transportation delay
ATT008157,STU032,Aditya Rao,2025-04-02,Present,
ATT008158,STU032,Aditya Rao,2025-04-03,Present,
ATT008159,STU032,Aditya Rao,2025-04-04,Present,
ATT008160,STU032,Aditya Rao,2025-04-07,Present,
ATT008161,STU032,Aditya Rao,2025-04-08,Late,Family issue
ATT008162,STU032,Aditya Rao,2025-04-09,Present,
ATT008163,STU032,Aditya Rao,2025-04-10,Late,Weather
ATT008164,STU032,Aditya Rao,2025-04-11,Present,
ATT008165,STU032,Aditya Rao,2025-04-14,Absent,Sick
ATT008166,STU032,Aditya Rao,2025-04-15,Absent,No reason provided
ATT008167,STU032,Aditya Rao,2025-04-16,Present,
ATT008168,STU032,Aditya Rao,2025-04-17,Present,
ATT008169,STU032,Aditya Rao,2025-04-18,Present,
ATT008170,STU032,Aditya Rao,2025-04-21,Present,
ATT008171,STU032,Aditya Rao,2025-04-22,Present,
ATT008172,STU032,Aditya Rao,2025-04-23,Present,
ATT008173,STU032,Aditya Rao,2025-04-24,Present,
ATT008174,STU032,Aditya Rao,2025-04-25,Present,
ATT008175,STU032,Aditya Rao,2025-04-28,Present,
ATT008176,STU032,Aditya Rao,2025-04-29,Present,
ATT008177,STU032,Aditya Rao,2025-04-30,Present,
ATT008178,STU032,Aditya Rao,2025-05-01,Present,
ATT008179,STU032,Aditya Rao,2025-05-02,Present,
ATT008180,STU032,Aditya Rao,2025-05-05,Absent,Family emergency
ATT008181,STU032,Aditya Rao,2025-05-06,Present,
ATT008182,STU032,Aditya Rao,2025-05-07,Present,
ATT008183,STU032,Aditya Rao,2025-05-08,Present,
ATT008184,STU032,Aditya Rao,2025-05-09,Absent,Family emergency
ATT008185,STU032,Aditya Rao,2025-05-12,Present,
ATT008186,STU032,Aditya Rao,2025-05-13,Late,Weather
ATT008187,STU032,Aditya Rao,2025-05-14,Present,
ATT008188,STU032,Aditya Rao,2025-05-15,Present,
ATT008189,STU032,Aditya Rao,2025-05-16,Present,
ATT008190,STU032,Aditya Rao,2025-05-19,Present,
ATT008191,STU032,Aditya Rao,2025-05-20,Absent,Transportation issue
ATT008192,STU032,Aditya Rao,2025-05-21,Present,
ATT008193,STU032,Aditya Rao,2025-05-22,Present,
ATT008194,STU032,Aditya Rao,2025-05-23,Present,
ATT008195,STU032,Aditya Rao,2025-05-26,Present,
ATT008196,STU032,Aditya Rao,2025-05-27,Absent,Sick
ATT008197,STU032,Aditya Rao,2025-05-28,Present,
ATT008198,STU032,Aditya Rao,2025-05-29,Present,
ATT008199,STU032,Aditya Rao,2025-05-30,Present,
ATT008200,STU032,Aditya Rao,2025-06-02,Present,
ATT008201,STU032,Aditya Rao,2025-06-03,Absent,No reason provided
ATT008202,STU032,Aditya Rao,2025-06-04,Present,
ATT008203,STU032,Aditya Rao,2025-06-05,Absent,Transportation issue
ATT008204,STU032,Aditya Rao,2025-06-06,Late,Transportation delay
ATT008205,STU032,Aditya Rao,2025-06-09,Present,
ATT008206,STU032,Aditya Rao,2025-06-10,Present,
ATT008207,STU032,Aditya Rao,2025-06-11,Present,
ATT008208,STU032,Aditya Rao,2025-06-12,Present,
ATT008209,STU032,Aditya Rao,2025-06-13,Present,
ATT008210,STU032,Aditya Rao,2025-06-16,Present,
ATT008211,STU032,Aditya Rao,2025-06-17,Present,
ATT008212,STU032,Aditya Rao,2025-06-18,Present,
ATT008213,STU032,Aditya Rao,2025-06-19,Absent,Transportation issue
ATT008214,STU032,Aditya Rao,2025-06-20,Late,Weather
ATT008215,STU032,Aditya Rao,2025-06-23,Present,
ATT008216,STU032,Aditya Rao,2025-06-24,Present,
ATT008217,STU032,Aditya Rao,2025-06-25,Present,
ATT008218,STU032,Aditya Rao,2025-06-26,Late,Weather
ATT008219,STU032,Aditya Rao,2025-06-27,Present,
ATT008220,STU032,Aditya Rao,2025-06-30,Present,
ATT008221,STU032,Aditya Rao,2025-07-01,Present,
ATT008222,STU032,Aditya Rao,2025-07-02,Present,
ATT008223,STU032,Aditya Rao,2025-07-03,Present,
ATT008224,STU032,Aditya Rao,2025-07-04,Present,
ATT008225,STU032,Aditya Rao,2025-07-07,Absent,No reason provided
ATT008226,STU032,Aditya Rao,2025-07-08,Present,
ATT008227,STU032,Aditya Rao,2025-07-09,Late,Family issue
ATT008228,STU032,Aditya Rao,2025-07-10,Present,
ATT008229,STU032,Aditya Rao,2025-07-11,Present,
ATT008230,STU032,Aditya Rao,2025-07-14,Late,Family issue
ATT008231,STU032,Aditya Rao,2025-07-15,Present,
ATT008232,STU032,Aditya Rao,2025-07-16,Present,
ATT008233,STU032,Aditya Rao,2025-07-17,Present,
ATT008234,STU032,Aditya Rao,2025-07-18,Absent,Sick
ATT008235,STU032,Aditya Rao,2025-07-21,Late,Family issue
ATT008236,STU032,Aditya Rao,2025-07-22,Present,
ATT008237,STU032,Aditya Rao,2025-07-23,Present,
ATT008238,STU032,Aditya Rao,2025-07-24,Absent,No reason provided
ATT008239,STU032,Aditya Rao,2025-07-25,Present,
ATT008240,STU032,Aditya Rao,2025-07-28,Late,Transportation delay
ATT008241,STU032,Aditya Rao,2025-07-29,Present,
ATT008242,STU032,Aditya Rao,2025-07-30,Absent,No reason provided
ATT008243,STU032,Aditya Rao,2025-07-31,Absent,Transportation issue
ATT008244,STU032,Aditya Rao,2025-08-01,Present,
ATT008245,STU032,Aditya Rao,2025-08-04,Present,
ATT008246,STU032,Aditya Rao,2025-08-05,Present,
ATT008247,STU032,Aditya Rao,2025-08-06,Absent,No reason provided
ATT008248,STU032,Aditya Rao,2025-08-07,Absent,No reason provided
ATT008249,STU032,Aditya Rao,2025-08-08,Present,
ATT008250,STU032,Aditya Rao,2025-08-11,Present,
ATT008251,STU032,Aditya Rao,2025-08-12,Present,
ATT008252,STU032,Aditya Rao,2025-08-13,Absent,Transportation issue
ATT008253,STU032,Aditya Rao,2025-08-14,Present,
ATT008254,STU032,Aditya Rao,2025-08-15,Absent,Transportation issue
ATT008255,STU032,Aditya Rao,2025-08-18,Present,
ATT008256,STU032,Aditya Rao,2025-08-19,Late,Overslept
ATT008257,STU032,Aditya Rao,2025-08-20,Present,
ATT008258,STU032,Aditya Rao,2025-08-21,Present,
ATT008259,STU032,Aditya Rao,2025-08-22,Present,
ATT008260,STU032,Aditya Rao,2025-08-25,Present,
ATT008261,STU032,Aditya Rao,2025-08-26,Present,
ATT008262,STU032,Aditya Rao,2025-08-27,Present,
ATT008263,STU032,Aditya Rao,2025-08-28,Present,
ATT008264,STU032,Aditya Rao,2025-08-29,Present,
ATT008265,STU032,Aditya Rao,2025-09-01,Present,
ATT008266,STU032,Aditya Rao,2025-09-02,Present,
ATT008267,STU032,Aditya Rao,2025-09-03,Present,
ATT008268,STU032,Aditya Rao,2025-09-04,Present,
ATT008269,STU032,Aditya Rao,2025-09-05,Present,
ATT008270,STU032,Aditya Rao,2025-09-08,Present,
ATT008271,STU032,Aditya Rao,2025-09-09,Late,Overslept
ATT008272,STU032,Aditya Rao,2025-09-10,Late,Family issue
ATT008273,STU032,Aditya Rao,2025-09-11,Present,
ATT008274,STU032,Aditya Rao,2025-09-12,Late,Transportation delay
ATT008275,STU032,Aditya Rao,2025-09-15,Absent,No reason provided
ATT008276,STU032,Aditya Rao,2025-09-16,Present,
ATT008277,STU032,Aditya Rao,2025-09-17,Present,
ATT008278,STU032,Aditya Rao,2025-09-18,Present,
ATT008279,STU032,Aditya Rao,2025-09-19,Present,
ATT008280,STU032,Aditya Rao,2025-09-22,Present,
ATT008281,STU032,Aditya Rao,2025-09-23,Late,Overslept
ATT008282,STU032,Aditya Rao,2025-09-24,Present,
ATT008283,STU032,Aditya Rao,2025-09-25,Present,
ATT008284,STU032,Aditya Rao,2025-09-26,Present,
ATT008285,STU032,Aditya Rao,2025-09-29,Late,Family issue
ATT008286,STU032,Aditya Rao,2025-09-30,Late,Weather
ATT008287,STU032,Aditya Rao,2025-10-01,Present,
ATT008288,STU032,Aditya Rao,2025-10-02,Present,
ATT008289,STU032,Aditya Rao,2025-10-03,Absent,Transportation issue
ATT008290,STU032,Aditya Rao,2025-10-06,Present,
ATT008291,STU032,Aditya Rao,2025-10-07,Present,
ATT008292,STU032,Aditya Rao,2025-10-08,Present,
ATT008293,STU032,Aditya Rao,2025-10-09,Present,
ATT008294,STU032,Aditya Rao,2025-10-10,Present,
ATT008295,STU032,Aditya Rao,2025-10-13,Late,Weather
ATT008296,STU032,Aditya Rao,2025-10-14,Present,
ATT008297,STU032,Aditya Rao,2025-10-15,Absent,Family emergency
ATT008298,STU032,Aditya Rao,2025-10-16,Present,
ATT008299,STU032,Aditya Rao,2025-10-17,Present,
ATT008300,STU032,Aditya Rao,2025-10-20,Present,
ATT008301,STU032,Aditya Rao,2025-10-21,Present,
ATT008302,STU032,Aditya Rao,2025-10-22,Present,
ATT008303,STU032,Aditya Rao,2025-10-23,Present,
ATT008304,STU032,Aditya Rao,2025-10-24,Absent,Transportation issue
ATT008305,STU032,Aditya Rao,2025-10-27,Present,
ATT008306,STU032,Aditya Rao,2025-10-28,Present,
ATT008307,STU032,Aditya Rao,2025-10-29,Absent,Family emergency
ATT008308,STU032,Aditya Rao,2025-10-30,Present,
ATT008309,STU032,Aditya Rao,2025-10-31,Present,
ATT008310,STU032,Aditya Rao,2025-11-03,Present,
ATT008311,STU032,Aditya Rao,2025-11-04,Present,
ATT008312,STU032,Aditya Rao,2025-11-05,Late,Family issue
ATT008313,STU032,Aditya Rao,2025-11-06,Present,
ATT008314,STU032,Aditya Rao,2025-11-07,Present,
ATT008315,STU032,Aditya Rao,2025-11-10,Present,
ATT008316,STU032,Aditya Rao,2025-11-11,Present,
ATT008317,STU032,Aditya Rao,2025-11-12,Present,
ATT008318,STU032,Aditya Rao,2025-11-13,Present,
ATT008319,STU032,Aditya Rao,2025-11-14,Absent,Transportation issue
ATT008320,STU032,Aditya Rao,2025-11-17,Present,
ATT008321,STU032,Aditya Rao,2025-11-18,Present,
ATT008322,STU032,Aditya Rao,2025-11-19,Present,
ATT008323,STU032,Aditya Rao,2025-11-20,Present,
ATT008324,STU032,Aditya Rao,2025-11-21,Present,
ATT008325,STU032,Aditya Rao,2025-11-24,Absent,Family emergency
ATT008326,STU032,Aditya Rao,2025-11-25,Present,
ATT008327,STU032,Aditya Rao,2025-11-26,Absent,No reason provided
ATT008328,STU032,Aditya Rao,2025-11-27,Present,
ATT008329,STU032,Aditya Rao,2025-11-28,Present,
ATT008330,STU032,Aditya Rao,2025-12-01,Absent,Transportation issue
ATT008331,STU032,Aditya Rao,2025-12-02,Present,
ATT008332,STU032,Aditya Rao,2025-12-03,Present,
ATT008333,STU032,Aditya Rao,2025-12-04,Present,
ATT008334,STU032,Aditya Rao,2025-12-05,Absent,Transportation issue
ATT008335,STU032,Aditya Rao,2025-12-08,Late,Overslept
ATT008336,STU032,Aditya Rao,2025-12-09,Present,
ATT008337,STU032,Aditya Rao,2025-12-10,Present,
ATT008338,STU032,Aditya Rao,2025-12-11,Present,
ATT008339,STU032,Aditya Rao,2025-12-12,Absent,No reason provided
ATT008340,STU032,Aditya Rao,2025-12-15,Present,
ATT008341,STU032,Aditya Rao,2025-12-16,Present,
ATT008342,STU032,Aditya Rao,2025-12-17,Absent,Family emergency
ATT008343,STU032,Aditya Rao,2025-12-18,Absent,Sick
ATT008344,STU032,Aditya Rao,2025-12-19,Present,
ATT008345,STU032,Aditya Rao,2025-12-22,Absent,Transportation issue
ATT008346,STU032,Aditya Rao,2025-12-23,Present,
ATT008347,STU032,Aditya Rao,2025-12-24,Absent,Transportation issue
ATT008348,STU032,Aditya Rao,2025-12-25,Present,
ATT008349,STU032,Aditya Rao,2025-12-26,Present,
ATT008350,STU032,Aditya Rao,2025-12-29,Present,
ATT008351,STU032,Aditya Rao,2025-12-30,Absent,Transportation issue
ATT008352,STU032,Aditya Rao,2025-12-31,Present,
ATT008353,STU033,Arjun Patel,2025-01-01,Present,
ATT008354,STU033,Arjun Patel,2025-01-02,Present,
ATT008355,STU033,Arjun Patel,2025-01-03,Present,
ATT008356,STU033,Arjun Patel,2025-01-06,Present,
ATT008357,STU033,Arjun Patel,2025-01-07,Present,
ATT008358,STU033,Arjun Patel,2025-01-08,Present,
ATT008359,STU033,Arjun Patel,2025-01-09,Present,
ATT008360,STU033,Arjun Patel,2025-01-10,Present,
ATT008361,STU033,Arjun Patel,2025-01-13,Present,
ATT008362,STU033,Arjun Patel,2025-01-14,Absent,Sick
ATT008363,STU033,Arjun Patel,2025-01-15,Present,
ATT008364,STU033,Arjun Patel,2025-01-16,Present,
ATT008365,STU033,Arjun Patel,2025-01-17,Absent,No reason provided
ATT008366,STU033,Arjun Patel,2025-01-20,Present,
ATT008367,STU033,Arjun Patel,2025-01-21,Present,
ATT008368,STU033,Arjun Patel,2025-01-22,Present,
ATT008369,STU033,Arjun Patel,2025-01-23,Present,
ATT008370,STU033,Arjun Patel,2025-01-24,Present,
ATT008371,STU033,Arjun Patel,2025-01-27,Late,Overslept
ATT008372,STU033,Arjun Patel,2025-01-28,Present,
ATT008373,STU033,Arjun Patel,2025-01-29,Absent,Transportation issue
ATT008374,STU033,Arjun Patel,2025-01-30,Present,
ATT008375,STU033,Arjun Patel,2025-01-31,Present,
ATT008376,STU033,Arjun Patel,2025-02-03,Late,Overslept
ATT008377,STU033,Arjun Patel,2025-02-04,Present,
ATT008378,STU033,Arjun Patel,2025-02-05,Present,
ATT008379,STU033,Arjun Patel,2025-02-06,Absent,Sick
ATT008380,STU033,Arjun Patel,2025-02-07,Present,
ATT008381,STU033,Arjun Patel,2025-02-10,Present,
ATT008382,STU033,Arjun Patel,2025-02-11,Present,
ATT008383,STU033,Arjun Patel,2025-02-12,Present,
ATT008384,STU033,Arjun Patel,2025-02-13,Present,
ATT008385,STU033,Arjun Patel,2025-02-14,Present,
ATT008386,STU033,Arjun Patel,2025-02-17,Present,
ATT008387,STU033,Arjun Patel,2025-02-18,Present,
ATT008388,STU033,Arjun Patel,2025-02-19,Present,
ATT008389,STU033,Arjun Patel,2025-02-20,Present,
ATT008390,STU033,Arjun Patel,2025-02-21,Present,
ATT008391,STU033,Arjun Patel,2025-02-24,Present,
ATT008392,STU033,Arjun Patel,2025-02-25,Present,
ATT008393,STU033,Arjun Patel,2025-02-26,Present,
ATT008394,STU033,Arjun Patel,2025-02-27,Absent,Family emergency
ATT008395,STU033,Arjun Patel,2025-02-28,Absent,No reason provided
ATT008396,STU033,Arjun Patel,2025-03-03,Present,
ATT008397,STU033,Arjun Patel,2025-03-04,Present,
ATT008398,STU033,Arjun Patel,2025-03-05,Present,
ATT008399,STU033,Arjun Patel,2025-03-06,Absent,Transportation issue
ATT008400,STU033,Arjun Patel,2025-03-07,Present,
ATT008401,STU033,Arjun Patel,2025-03-10,Late,Family issue
ATT008402,STU033,Arjun Patel,2025-03-11,Present,
ATT008403,STU033,Arjun Patel,2025-03-12,Present,
ATT008404,STU033,Arjun Patel,2025-03-13,Present,
ATT008405,STU033,Arjun Patel,2025-03-14,Present,
ATT008406,STU033,Arjun Patel,2025-03-17,Present,
ATT008407,STU033,Arjun Patel,2025-03-18,Late,Weather
ATT008408,STU033,Arjun Patel,2025-03-19,Late,Weather
ATT008409,STU033,Arjun Patel,2025-03-20,Present,
ATT008410,STU033,Arjun Patel,2025-03-21,Present,
ATT008411,STU033,Arjun Patel,2025-03-24,Absent,Sick
ATT008412,STU033,Arjun Patel,2025-03-25,Present,
ATT008413,STU033,Arjun Patel,2025-03-26,Present,
ATT008414,STU033,Arjun Patel,2025-03-27,Present,
ATT008415,STU033,Arjun Patel,2025-03-28,Present,
ATT008416,STU033,Arjun Patel,2025-03-31,Present,
ATT008417,STU033,Arjun Patel,2025-04-01,Present,
ATT008418,STU033,Arjun Patel,2025-04-02,Present,
ATT008419,STU033,Arjun Patel,2025-04-03,Present,
ATT008420,STU033,Arjun Patel,2025-04-04,Absent,Family emergency
ATT008421,STU033,Arjun Patel,2025-04-07,Absent,Sick
ATT008422,STU033,Arjun Patel,2025-04-08,Present,
ATT008423,STU033,Arjun Patel,2025-04-09,Late,Overslept
ATT008424,STU033,Arjun Patel,2025-04-10,Present,
ATT008425,STU033,Arjun Patel,2025-04-11,Present,
ATT008426,STU033,Arjun Patel,2025-04-14,Absent,Family emergency
ATT008427,STU033,Arjun Patel,2025-04-15,Absent,Sick
ATT008428,STU033,Arjun Patel,2025-04-16,Present,
ATT008429,STU033,Arjun Patel,2025-04-17,Present,
ATT008430,STU033,Arjun Patel,2025-04-18,Present,
ATT008431,STU033,Arjun Patel,2025-04-21,Absent,No reason provided
ATT008432,STU033,Arjun Patel,2025-04-22,Absent,No reason provided
ATT008433,STU033,Arjun Patel,2025-04-23,Present,
ATT008434,STU033,Arjun Patel,2025-04-24,Late,Family issue
ATT008435,STU033,Arjun Patel,2025-04-25,Absent,Sick
ATT008436,STU033,Arjun Patel,2025-04-28,Present,
ATT008437,STU033,Arjun Patel,2025-04-29,Present,
ATT008438,STU033,Arjun Patel,2025-04-30,Present,
ATT008439,STU033,Arjun Patel,2025-05-01,Present,
ATT008440,STU033,Arjun Patel,2025-05-02,Absent,No reason provided
ATT008441,STU033,Arjun Patel,2025-05-05,Absent,No reason provided
ATT008442,STU033,Arjun Patel,2025-05-06,Absent,Family emergency
ATT008443,STU033,Arjun Patel,2025-05-07,Present,
ATT008444,STU033,Arjun Patel,2025-05-08,Present,
ATT008445,STU033,Arjun Patel,2025-05-09,Absent,Transportation issue
ATT008446,STU033,Arjun Patel,2025-05-12,Late,Weather
ATT008447,STU033,Arjun Patel,2025-05-13,Present,
ATT008448,STU033,Arjun Patel,2025-05-14,Late,Weather
ATT008449,STU033,Arjun Patel,2025-05-15,Present,
ATT008450,STU033,Arjun Patel,2025-05-16,Present,
ATT008451,STU033,Arjun Patel,2025-05-19,Late,Family issue
ATT008452,STU033,Arjun Patel,2025-05-20,Absent,No reason provided
ATT008453,STU033,Arjun Patel,2025-05-21,Present,
ATT008454,STU033,Arjun Patel,2025-05-22,Late,Overslept
ATT008455,STU033,Arjun Patel,2025-05-23,Present,
ATT008456,STU033,Arjun Patel,2025-05-26,Present,
ATT008457,STU033,Arjun Patel,2025-05-27,Absent,Family emergency
ATT008458,STU033,Arjun Patel,2025-05-28,Absent,No reason provided
ATT008459,STU033,Arjun Patel,2025-05-29,Present,
ATT008460,STU033,Arjun Patel,2025-05-30,Absent,Transportation issue
