id,studentId,studentName,title,description,subject,assignedDate,dueDate,submittedDate,status,remark
HW002224,STU028,Jyoti Saxena,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-11-05,2025-11-07,2025-11-05,submitted,Completed on time
HW002225,STU029,Pooja Joshi,Physical Education Assignment,Complete the physical education exercises from chapter 2,Physical Education,2025-11-05,2025-11-07,2025-11-05,submitted,Completed on time
HW002226,STU030,Rahul Goyal,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-11-05,2025-11-07,,assigned,Assigned
HW002227,STU031,Swati Bansal,Physical Education Assignment,Complete the physical education exercises from chapter 3,Physical Education,2025-11-05,2025-11-07,2025-11-05,submitted,Completed on time
HW002228,STU032,Aditya Rao,Physical Education Assignment,Complete the physical education exercises from chapter 5,Physical Education,2025-11-05,2025-11-07,2025-11-05,submitted,Completed on time
HW002229,STU034,Sagar Mishra,Physical Education Assignment,Complete the physical education exercises from chapter 5,Physical Education,2025-11-05,2025-11-07,2025-11-06,submitted,Completed on time
HW002230,STU035,Divya Rao,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-11-05,2025-11-07,,assigned,Assigned
HW002231,STU001,Meera Verma,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-11-07,2025-11-09,,pending,Not submitted yet
HW002232,STU003,Rohit Kapoor,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-11-07,2025-11-09,,pending,Not submitted yet
HW002233,STU004,Nikhil Saxena,Mathematics Assignment,Complete the mathematics exercises from chapter 2,Mathematics,2025-11-07,2025-11-09,2025-11-07,submitted,Completed on time
HW002234,STU005,Abhishek Joshi,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-11-07,2025-11-09,,assigned,Assigned
HW002235,STU006,Arjun Saxena,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-11-07,2025-11-09,2025-11-08,submitted,Completed on time
HW002236,STU010,Sakshi Mehta,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-11-07,2025-11-09,2025-11-07,submitted,Completed on time
HW002237,STU012,Sneha Mehta,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-11-07,2025-11-09,2025-11-08,submitted,Completed on time
HW002238,STU013,Sagar Rao,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-11-07,2025-11-09,2025-11-07,submitted,Completed on time
HW002239,STU014,Anjali Tiwari,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-11-07,2025-11-09,2025-11-08,submitted,Completed on time
HW002240,STU015,Ananya Verma,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-11-07,2025-11-09,2025-11-07,submitted,Completed on time
HW002241,STU016,Abhishek Reddy,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-11-07,2025-11-09,,pending,Not submitted yet
HW002242,STU017,Tanvi Nair,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-11-07,2025-11-09,2025-11-08,submitted,Completed on time
HW002243,STU018,Kritika Patel,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-11-07,2025-11-09,,pending,Not submitted yet
HW002244,STU019,Pooja Mehta,Mathematics Assignment,Complete the mathematics exercises from chapter 2,Mathematics,2025-11-07,2025-11-09,2025-11-08,submitted,Completed on time
HW002245,STU023,Amit Kumar,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-11-07,2025-11-09,2025-11-07,submitted,Completed on time
HW002246,STU025,Sakshi Mishra,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-11-07,2025-11-09,2025-11-08,submitted,Completed on time
HW002247,STU027,Aishwarya Arora,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-11-07,2025-11-09,,pending,Not submitted yet
HW002248,STU030,Rahul Goyal,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-11-07,2025-11-09,2025-11-07,submitted,Completed on time
HW002249,STU031,Swati Bansal,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-11-07,2025-11-09,,pending,Not submitted yet
HW002250,STU032,Aditya Rao,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-11-07,2025-11-09,,assigned,Assigned
HW002251,STU034,Sagar Mishra,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-11-07,2025-11-09,2025-11-07,submitted,Completed on time
HW002252,STU035,Divya Rao,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-11-07,2025-11-09,,assigned,Assigned
HW002253,STU001,Meera Verma,English Assignment,Complete the english exercises from chapter 1,English,2025-11-11,2025-11-13,2025-11-12,submitted,Completed on time
HW002254,STU002,Deepak Iyer,English Assignment,Complete the english exercises from chapter 3,English,2025-11-11,2025-11-13,2025-11-12,submitted,Completed on time
HW002255,STU003,Rohit Kapoor,English Assignment,Complete the english exercises from chapter 3,English,2025-11-11,2025-11-13,2025-11-12,submitted,Completed on time
HW002256,STU004,Nikhil Saxena,English Assignment,Complete the english exercises from chapter 4,English,2025-11-11,2025-11-13,2025-11-11,submitted,Completed on time
HW002257,STU007,Manish Mehta,English Assignment,Complete the english exercises from chapter 1,English,2025-11-11,2025-11-13,2025-11-12,submitted,Completed on time
HW002258,STU009,Amit Bansal,English Assignment,Complete the english exercises from chapter 2,English,2025-11-11,2025-11-13,2025-11-12,submitted,Completed on time
HW002259,STU010,Sakshi Mehta,English Assignment,Complete the english exercises from chapter 3,English,2025-11-11,2025-11-13,,pending,Not submitted yet
HW002260,STU011,Neha Mishra,English Assignment,Complete the english exercises from chapter 1,English,2025-11-11,2025-11-13,,assigned,Assigned
HW002261,STU013,Sagar Rao,English Assignment,Complete the english exercises from chapter 5,English,2025-11-11,2025-11-13,,pending,Not submitted yet
HW002262,STU014,Anjali Tiwari,English Assignment,Complete the english exercises from chapter 4,English,2025-11-11,2025-11-13,,pending,Not submitted yet
HW002263,STU017,Tanvi Nair,English Assignment,Complete the english exercises from chapter 5,English,2025-11-11,2025-11-13,2025-11-12,submitted,Completed on time
HW002264,STU018,Kritika Patel,English Assignment,Complete the english exercises from chapter 1,English,2025-11-11,2025-11-13,,assigned,Assigned
HW002265,STU019,Pooja Mehta,English Assignment,Complete the english exercises from chapter 3,English,2025-11-11,2025-11-13,2025-11-12,submitted,Completed on time
HW002266,STU020,Ravi Sharma,English Assignment,Complete the english exercises from chapter 2,English,2025-11-11,2025-11-13,,pending,Not submitted yet
HW002267,STU021,Aishwarya Bansal,English Assignment,Complete the english exercises from chapter 3,English,2025-11-11,2025-11-13,2025-11-11,submitted,Completed on time
HW002268,STU022,Meera Sharma,English Assignment,Complete the english exercises from chapter 2,English,2025-11-11,2025-11-13,,pending,Not submitted yet
HW002269,STU024,Manish Joshi,English Assignment,Complete the english exercises from chapter 3,English,2025-11-11,2025-11-13,,pending,Not submitted yet
HW002270,STU028,Jyoti Saxena,English Assignment,Complete the english exercises from chapter 5,English,2025-11-11,2025-11-13,2025-11-11,submitted,Completed on time
HW002271,STU029,Pooja Joshi,English Assignment,Complete the english exercises from chapter 1,English,2025-11-11,2025-11-13,,pending,Not submitted yet
HW002272,STU030,Rahul Goyal,English Assignment,Complete the english exercises from chapter 4,English,2025-11-11,2025-11-13,,pending,Not submitted yet
HW002273,STU031,Swati Bansal,English Assignment,Complete the english exercises from chapter 2,English,2025-11-11,2025-11-13,2025-11-12,submitted,Completed on time
HW002274,STU032,Aditya Rao,English Assignment,Complete the english exercises from chapter 4,English,2025-11-11,2025-11-13,,pending,Not submitted yet
HW002275,STU033,Arjun Patel,English Assignment,Complete the english exercises from chapter 3,English,2025-11-11,2025-11-13,,pending,Not submitted yet
HW002276,STU035,Divya Rao,English Assignment,Complete the english exercises from chapter 4,English,2025-11-11,2025-11-13,2025-11-12,submitted,Completed on time
HW002277,STU002,Deepak Iyer,Art Assignment,Complete the art exercises from chapter 1,Art,2025-11-13,2025-11-15,,assigned,Assigned
HW002278,STU003,Rohit Kapoor,Art Assignment,Complete the art exercises from chapter 2,Art,2025-11-13,2025-11-15,2025-11-13,submitted,Completed on time
HW002279,STU004,Nikhil Saxena,Art Assignment,Complete the art exercises from chapter 3,Art,2025-11-13,2025-11-15,,pending,Not submitted yet
HW002280,STU006,Arjun Saxena,Art Assignment,Complete the art exercises from chapter 1,Art,2025-11-13,2025-11-15,2025-11-13,submitted,Completed on time
HW002281,STU007,Manish Mehta,Art Assignment,Complete the art exercises from chapter 4,Art,2025-11-13,2025-11-15,2025-11-14,submitted,Completed on time
HW002282,STU009,Amit Bansal,Art Assignment,Complete the art exercises from chapter 5,Art,2025-11-13,2025-11-15,2025-11-13,submitted,Completed on time
HW002283,STU011,Neha Mishra,Art Assignment,Complete the art exercises from chapter 5,Art,2025-11-13,2025-11-15,,pending,Not submitted yet
HW002284,STU012,Sneha Mehta,Art Assignment,Complete the art exercises from chapter 4,Art,2025-11-13,2025-11-15,,assigned,Assigned
HW002285,STU014,Anjali Tiwari,Art Assignment,Complete the art exercises from chapter 2,Art,2025-11-13,2025-11-15,,pending,Not submitted yet
HW002286,STU015,Ananya Verma,Art Assignment,Complete the art exercises from chapter 1,Art,2025-11-13,2025-11-15,2025-11-13,submitted,Completed on time
HW002287,STU016,Abhishek Reddy,Art Assignment,Complete the art exercises from chapter 2,Art,2025-11-13,2025-11-15,2025-11-14,submitted,Completed on time
HW002288,STU017,Tanvi Nair,Art Assignment,Complete the art exercises from chapter 4,Art,2025-11-13,2025-11-15,,assigned,Assigned
HW002289,STU018,Kritika Patel,Art Assignment,Complete the art exercises from chapter 3,Art,2025-11-13,2025-11-15,2025-11-14,submitted,Completed on time
HW002290,STU019,Pooja Mehta,Art Assignment,Complete the art exercises from chapter 3,Art,2025-11-13,2025-11-15,,pending,Not submitted yet
HW002291,STU020,Ravi Sharma,Art Assignment,Complete the art exercises from chapter 4,Art,2025-11-13,2025-11-15,,pending,Not submitted yet
HW002292,STU023,Amit Kumar,Art Assignment,Complete the art exercises from chapter 4,Art,2025-11-13,2025-11-15,,pending,Not submitted yet
HW002293,STU024,Manish Joshi,Art Assignment,Complete the art exercises from chapter 3,Art,2025-11-13,2025-11-15,2025-11-13,submitted,Completed on time
HW002294,STU025,Sakshi Mishra,Art Assignment,Complete the art exercises from chapter 1,Art,2025-11-13,2025-11-15,,pending,Not submitted yet
HW002295,STU027,Aishwarya Arora,Art Assignment,Complete the art exercises from chapter 3,Art,2025-11-13,2025-11-15,2025-11-13,submitted,Completed on time
HW002296,STU028,Jyoti Saxena,Art Assignment,Complete the art exercises from chapter 5,Art,2025-11-13,2025-11-15,2025-11-13,submitted,Completed on time
HW002297,STU029,Pooja Joshi,Art Assignment,Complete the art exercises from chapter 2,Art,2025-11-13,2025-11-15,2025-11-14,submitted,Completed on time
HW002298,STU032,Aditya Rao,Art Assignment,Complete the art exercises from chapter 1,Art,2025-11-13,2025-11-15,2025-11-13,submitted,Completed on time
HW002299,STU033,Arjun Patel,Art Assignment,Complete the art exercises from chapter 3,Art,2025-11-13,2025-11-15,2025-11-14,submitted,Completed on time
HW002300,STU035,Divya Rao,Art Assignment,Complete the art exercises from chapter 5,Art,2025-11-13,2025-11-15,,pending,Not submitted yet
HW002301,STU001,Meera Verma,Social Studies Assignment,Complete the social studies exercises from chapter 3,Social Studies,2025-11-17,2025-11-19,,pending,Not submitted yet
HW002302,STU002,Deepak Iyer,Social Studies Assignment,Complete the social studies exercises from chapter 4,Social Studies,2025-11-17,2025-11-19,2025-11-17,submitted,Completed on time
HW002303,STU003,Rohit Kapoor,Social Studies Assignment,Complete the social studies exercises from chapter 3,Social Studies,2025-11-17,2025-11-19,,pending,Not submitted yet
HW002304,STU004,Nikhil Saxena,Social Studies Assignment,Complete the social studies exercises from chapter 3,Social Studies,2025-11-17,2025-11-19,,assigned,Assigned
HW002305,STU005,Abhishek Joshi,Social Studies Assignment,Complete the social studies exercises from chapter 5,Social Studies,2025-11-17,2025-11-19,2025-11-18,submitted,Completed on time
HW002306,STU006,Arjun Saxena,Social Studies Assignment,Complete the social studies exercises from chapter 3,Social Studies,2025-11-17,2025-11-19,,pending,Not submitted yet
HW002307,STU008,Aishwarya Joshi,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-11-17,2025-11-19,2025-11-18,submitted,Completed on time
HW002308,STU009,Amit Bansal,Social Studies Assignment,Complete the social studies exercises from chapter 4,Social Studies,2025-11-17,2025-11-19,2025-11-18,submitted,Completed on time
HW002309,STU010,Sakshi Mehta,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-11-17,2025-11-19,2025-11-17,submitted,Completed on time
HW002310,STU011,Neha Mishra,Social Studies Assignment,Complete the social studies exercises from chapter 4,Social Studies,2025-11-17,2025-11-19,,pending,Not submitted yet
HW002311,STU012,Sneha Mehta,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-11-17,2025-11-19,,assigned,Assigned
HW002312,STU013,Sagar Rao,Social Studies Assignment,Complete the social studies exercises from chapter 4,Social Studies,2025-11-17,2025-11-19,2025-11-18,submitted,Completed on time
HW002313,STU014,Anjali Tiwari,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-11-17,2025-11-19,,assigned,Assigned
HW002314,STU015,Ananya Verma,Social Studies Assignment,Complete the social studies exercises from chapter 4,Social Studies,2025-11-17,2025-11-19,2025-11-18,submitted,Completed on time
HW002315,STU016,Abhishek Reddy,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-11-17,2025-11-19,,pending,Not submitted yet
HW002316,STU017,Tanvi Nair,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-11-17,2025-11-19,2025-11-18,submitted,Completed on time
HW002317,STU018,Kritika Patel,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-11-17,2025-11-19,2025-11-18,submitted,Completed on time
HW002318,STU019,Pooja Mehta,Social Studies Assignment,Complete the social studies exercises from chapter 3,Social Studies,2025-11-17,2025-11-19,2025-11-17,submitted,Completed on time
HW002319,STU020,Ravi Sharma,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-11-17,2025-11-19,,assigned,Assigned
HW002320,STU021,Aishwarya Bansal,Social Studies Assignment,Complete the social studies exercises from chapter 4,Social Studies,2025-11-17,2025-11-19,2025-11-18,submitted,Completed on time
HW002321,STU022,Meera Sharma,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-11-17,2025-11-19,,assigned,Assigned
HW002322,STU025,Sakshi Mishra,Social Studies Assignment,Complete the social studies exercises from chapter 4,Social Studies,2025-11-17,2025-11-19,2025-11-17,submitted,Completed on time
HW002323,STU027,Aishwarya Arora,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-11-17,2025-11-19,,assigned,Assigned
HW002324,STU028,Jyoti Saxena,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-11-17,2025-11-19,2025-11-17,submitted,Completed on time
HW002325,STU029,Pooja Joshi,Social Studies Assignment,Complete the social studies exercises from chapter 5,Social Studies,2025-11-17,2025-11-19,,assigned,Assigned
HW002326,STU030,Rahul Goyal,Social Studies Assignment,Complete the social studies exercises from chapter 5,Social Studies,2025-11-17,2025-11-19,2025-11-17,submitted,Completed on time
HW002327,STU031,Swati Bansal,Social Studies Assignment,Complete the social studies exercises from chapter 5,Social Studies,2025-11-17,2025-11-19,2025-11-18,submitted,Completed on time
HW002328,STU032,Aditya Rao,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-11-17,2025-11-19,2025-11-17,submitted,Completed on time
HW002329,STU033,Arjun Patel,Social Studies Assignment,Complete the social studies exercises from chapter 4,Social Studies,2025-11-17,2025-11-19,,pending,Not submitted yet
HW002330,STU034,Sagar Mishra,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-11-17,2025-11-19,,pending,Not submitted yet
HW002331,STU035,Divya Rao,Social Studies Assignment,Complete the social studies exercises from chapter 5,Social Studies,2025-11-17,2025-11-19,,pending,Not submitted yet
HW002332,STU001,Meera Verma,Social Studies Assignment,Complete the social studies exercises from chapter 3,Social Studies,2025-11-21,2025-11-23,,pending,Not submitted yet
HW002333,STU002,Deepak Iyer,Social Studies Assignment,Complete the social studies exercises from chapter 5,Social Studies,2025-11-21,2025-11-23,,assigned,Assigned
HW002334,STU003,Rohit Kapoor,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-11-21,2025-11-23,,pending,Not submitted yet
HW002335,STU004,Nikhil Saxena,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-11-21,2025-11-23,2025-11-22,submitted,Completed on time
HW002336,STU005,Abhishek Joshi,Social Studies Assignment,Complete the social studies exercises from chapter 5,Social Studies,2025-11-21,2025-11-23,2025-11-21,submitted,Completed on time
HW002337,STU006,Arjun Saxena,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-11-21,2025-11-23,2025-11-22,submitted,Completed on time
HW002338,STU010,Sakshi Mehta,Social Studies Assignment,Complete the social studies exercises from chapter 5,Social Studies,2025-11-21,2025-11-23,2025-11-22,submitted,Completed on time
HW002339,STU011,Neha Mishra,Social Studies Assignment,Complete the social studies exercises from chapter 4,Social Studies,2025-11-21,2025-11-23,2025-11-21,submitted,Completed on time
HW002340,STU015,Ananya Verma,Social Studies Assignment,Complete the social studies exercises from chapter 5,Social Studies,2025-11-21,2025-11-23,2025-11-22,submitted,Completed on time
HW002341,STU017,Tanvi Nair,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-11-21,2025-11-23,2025-11-22,submitted,Completed on time
HW002342,STU019,Pooja Mehta,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-11-21,2025-11-23,2025-11-21,submitted,Completed on time
HW002343,STU020,Ravi Sharma,Social Studies Assignment,Complete the social studies exercises from chapter 5,Social Studies,2025-11-21,2025-11-23,2025-11-22,submitted,Completed on time
HW002344,STU022,Meera Sharma,Social Studies Assignment,Complete the social studies exercises from chapter 3,Social Studies,2025-11-21,2025-11-23,2025-11-22,submitted,Completed on time
HW002345,STU023,Amit Kumar,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-11-21,2025-11-23,2025-11-22,submitted,Completed on time
HW002346,STU024,Manish Joshi,Social Studies Assignment,Complete the social studies exercises from chapter 3,Social Studies,2025-11-21,2025-11-23,2025-11-22,submitted,Completed on time
HW002347,STU025,Sakshi Mishra,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-11-21,2025-11-23,,pending,Not submitted yet
HW002348,STU026,Harsh Arora,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-11-21,2025-11-23,,pending,Not submitted yet
HW002349,STU027,Aishwarya Arora,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-11-21,2025-11-23,2025-11-21,submitted,Completed on time
HW002350,STU029,Pooja Joshi,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-11-21,2025-11-23,,assigned,Assigned
HW002351,STU030,Rahul Goyal,Social Studies Assignment,Complete the social studies exercises from chapter 5,Social Studies,2025-11-21,2025-11-23,,pending,Not submitted yet
HW002352,STU031,Swati Bansal,Social Studies Assignment,Complete the social studies exercises from chapter 4,Social Studies,2025-11-21,2025-11-23,2025-11-21,submitted,Completed on time
HW002353,STU032,Aditya Rao,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-11-21,2025-11-23,2025-11-22,submitted,Completed on time
HW002354,STU033,Arjun Patel,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-11-21,2025-11-23,2025-11-22,submitted,Completed on time
HW002355,STU034,Sagar Mishra,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-11-21,2025-11-23,,pending,Not submitted yet
HW002356,STU035,Divya Rao,Social Studies Assignment,Complete the social studies exercises from chapter 3,Social Studies,2025-11-21,2025-11-23,,assigned,Assigned
HW002357,STU002,Deepak Iyer,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-11-27,2025-11-29,,pending,Not submitted yet
HW002358,STU003,Rohit Kapoor,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-11-27,2025-11-29,2025-11-27,submitted,Completed on time
HW002359,STU005,Abhishek Joshi,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-11-27,2025-11-29,2025-11-28,submitted,Completed on time
HW002360,STU006,Arjun Saxena,Mathematics Assignment,Complete the mathematics exercises from chapter 2,Mathematics,2025-11-27,2025-11-29,,assigned,Assigned
HW002361,STU009,Amit Bansal,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-11-27,2025-11-29,2025-11-28,submitted,Completed on time
HW002362,STU010,Sakshi Mehta,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-11-27,2025-11-29,2025-11-27,submitted,Completed on time
HW002363,STU012,Sneha Mehta,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-11-27,2025-11-29,2025-11-28,submitted,Completed on time
HW002364,STU013,Sagar Rao,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-11-27,2025-11-29,,pending,Not submitted yet
HW002365,STU014,Anjali Tiwari,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-11-27,2025-11-29,2025-11-27,submitted,Completed on time
HW002366,STU015,Ananya Verma,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-11-27,2025-11-29,,pending,Not submitted yet
HW002367,STU016,Abhishek Reddy,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-11-27,2025-11-29,,assigned,Assigned
HW002368,STU017,Tanvi Nair,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-11-27,2025-11-29,2025-11-27,submitted,Completed on time
HW002369,STU018,Kritika Patel,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-11-27,2025-11-29,2025-11-28,submitted,Completed on time
HW002370,STU020,Ravi Sharma,Mathematics Assignment,Complete the mathematics exercises from chapter 2,Mathematics,2025-11-27,2025-11-29,,pending,Not submitted yet
HW002371,STU021,Aishwarya Bansal,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-11-27,2025-11-29,2025-11-27,submitted,Completed on time
HW002372,STU022,Meera Sharma,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-11-27,2025-11-29,2025-11-27,submitted,Completed on time
HW002373,STU025,Sakshi Mishra,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-11-27,2025-11-29,,assigned,Assigned
HW002374,STU027,Aishwarya Arora,Mathematics Assignment,Complete the mathematics exercises from chapter 2,Mathematics,2025-11-27,2025-11-29,2025-11-28,submitted,Completed on time
HW002375,STU028,Jyoti Saxena,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-11-27,2025-11-29,,assigned,Assigned
HW002376,STU029,Pooja Joshi,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-11-27,2025-11-29,,pending,Not submitted yet
HW002377,STU030,Rahul Goyal,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-11-27,2025-11-29,2025-11-28,submitted,Completed on time
HW002378,STU031,Swati Bansal,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-11-27,2025-11-29,2025-11-27,submitted,Completed on time
HW002379,STU032,Aditya Rao,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-11-27,2025-11-29,,assigned,Assigned
HW002380,STU033,Arjun Patel,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-11-27,2025-11-29,2025-11-28,submitted,Completed on time
HW002381,STU034,Sagar Mishra,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-11-27,2025-11-29,2025-11-28,submitted,Completed on time
HW002382,STU002,Deepak Iyer,Science Assignment,Complete the science exercises from chapter 4,Science,2025-12-01,2025-12-03,,pending,Not submitted yet
HW002383,STU003,Rohit Kapoor,Science Assignment,Complete the science exercises from chapter 1,Science,2025-12-01,2025-12-03,2025-12-02,submitted,Completed on time
HW002384,STU004,Nikhil Saxena,Science Assignment,Complete the science exercises from chapter 4,Science,2025-12-01,2025-12-03,2025-12-01,submitted,Completed on time
HW002385,STU005,Abhishek Joshi,Science Assignment,Complete the science exercises from chapter 5,Science,2025-12-01,2025-12-03,2025-12-02,submitted,Completed on time
HW002386,STU006,Arjun Saxena,Science Assignment,Complete the science exercises from chapter 2,Science,2025-12-01,2025-12-03,2025-12-01,submitted,Completed on time
HW002387,STU013,Sagar Rao,Science Assignment,Complete the science exercises from chapter 3,Science,2025-12-01,2025-12-03,2025-12-02,submitted,Completed on time
HW002388,STU015,Ananya Verma,Science Assignment,Complete the science exercises from chapter 3,Science,2025-12-01,2025-12-03,2025-12-01,submitted,Completed on time
HW002389,STU016,Abhishek Reddy,Science Assignment,Complete the science exercises from chapter 4,Science,2025-12-01,2025-12-03,2025-12-02,submitted,Completed on time
HW002390,STU017,Tanvi Nair,Science Assignment,Complete the science exercises from chapter 5,Science,2025-12-01,2025-12-03,,pending,Not submitted yet
HW002391,STU018,Kritika Patel,Science Assignment,Complete the science exercises from chapter 3,Science,2025-12-01,2025-12-03,2025-12-01,submitted,Completed on time
HW002392,STU019,Pooja Mehta,Science Assignment,Complete the science exercises from chapter 2,Science,2025-12-01,2025-12-03,,pending,Not submitted yet
HW002393,STU020,Ravi Sharma,Science Assignment,Complete the science exercises from chapter 5,Science,2025-12-01,2025-12-03,,assigned,Assigned
HW002394,STU021,Aishwarya Bansal,Science Assignment,Complete the science exercises from chapter 3,Science,2025-12-01,2025-12-03,2025-12-02,submitted,Completed on time
HW002395,STU023,Amit Kumar,Science Assignment,Complete the science exercises from chapter 2,Science,2025-12-01,2025-12-03,2025-12-02,submitted,Completed on time
HW002396,STU025,Sakshi Mishra,Science Assignment,Complete the science exercises from chapter 5,Science,2025-12-01,2025-12-03,2025-12-01,submitted,Completed on time
HW002397,STU027,Aishwarya Arora,Science Assignment,Complete the science exercises from chapter 5,Science,2025-12-01,2025-12-03,2025-12-02,submitted,Completed on time
HW002398,STU028,Jyoti Saxena,Science Assignment,Complete the science exercises from chapter 1,Science,2025-12-01,2025-12-03,2025-12-02,submitted,Completed on time
HW002399,STU030,Rahul Goyal,Science Assignment,Complete the science exercises from chapter 2,Science,2025-12-01,2025-12-03,,pending,Not submitted yet
HW002400,STU031,Swati Bansal,Science Assignment,Complete the science exercises from chapter 2,Science,2025-12-01,2025-12-03,2025-12-02,submitted,Completed on time
HW002401,STU032,Aditya Rao,Science Assignment,Complete the science exercises from chapter 4,Science,2025-12-01,2025-12-03,2025-12-02,submitted,Completed on time
HW002402,STU033,Arjun Patel,Science Assignment,Complete the science exercises from chapter 1,Science,2025-12-01,2025-12-03,2025-12-01,submitted,Completed on time
HW002403,STU034,Sagar Mishra,Science Assignment,Complete the science exercises from chapter 5,Science,2025-12-01,2025-12-03,,assigned,Assigned
HW002404,STU035,Divya Rao,Science Assignment,Complete the science exercises from chapter 2,Science,2025-12-01,2025-12-03,2025-12-01,submitted,Completed on time
HW002405,STU001,Meera Verma,Hindi Assignment,Complete the hindi exercises from chapter 5,Hindi,2025-12-03,2025-12-05,2025-12-03,submitted,Completed on time
